Time (s),ESC A (µs),Servo A (µs),ESC B (µs),Servo B (µs),Torque A (N·m),Thrust A (N),Voltage A (V),Current A (A),Motor Optical Speed A (RPM),Electrical Power A (W),Mechanical Power A (W),Motor Efficiency A (%),Propeller Mech. Efficiency A (N/W),Overall Efficiency A (N/W),Torque B (N·m),Thrust B (N),Voltage B (V),Current B (A),Motor Optical Speed B (RPM),Electrical Power B (W),Mechanical Power B (W),Motor Efficiency B (%),Propeller Mech. Efficiency B (N/W),Overall Efficiency B (N/W),Torque A+B (N·m),Thrust A+B (N),Electrical Power A+B (W),Load Cell 0 A (raw),Load Cell 1 A (raw),Load Cell 2 A (raw),Load Cell 3 A (raw),Load Cell 4 A (raw),Load Cell 5 A (raw),Burst Current Cutoff A (A),Load Cell 0 B (raw),Load Cell 1 B (raw),Load Cell 2 B (raw),Load Cell 3 B (raw),Load Cell 4 B (raw),Load Cell 5 B (raw),Burst Current Cutoff B (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
11.284445,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.783215005,42.42133167,48.82105489,25.22142964,3289.9766612962967,1231.336801,958.8886812574641,77.87379378889075,0.04424010054469479,0.034451445,2.783215005,-42.42133167,1231.336801,0,0,0,0,0,0,0,-0.14178741,-0.225978613,-0.155307293,-0.220110297,-0.034417748,-0.043087959,16.55530263,1,0,0,0,0,0,0,0,
11.34864,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.782507875,42.59727394,48.81667389,25.34547355,3289.9766612962967,1237.281717,958.645056905066,77.47993393367713,0.044434875695831585,0.034428112,2.782507875,-42.59727394,1237.281717,0,0,0,0,0,0,0,-0.137657523,-0.225762963,-0.156504273,-0.218372345,-0.036334276,-0.044414878,16.73649928,1,0,0,0,0,0,0,0,
11.423025,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.787639373,42.71400379,48.81524016,25.31046355,3289.9766612962967,1235.536357,960.4129890774839,77.7324749398276,0.04447462110131242,0.034571224,2.787639373,-42.71400379,1235.536357,0,0,0,0,0,0,0,-0.137124777,-0.226028919,-0.156075001,-0.217799664,-0.037099242,-0.044113278,16.93548006,1,0,0,0,0,0,0,0,
11.48739,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.78894845,42.75809381,48.81229349,25.35859669,3289.9766612962967,1237.811264,960.8639995513205,77.62605071521797,0.04449963140461717,0.034543306,2.78894845,-42.75809381,1237.811264,0,0,0,0,0,0,0,-0.140957117,-0.227528811,-0.153630972,-0.220571876,-0.035625339,-0.043265224,17.10412547,1,0,0,0,0,0,0,0,
11.580325,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.790809765,42.76458002,48.81016948,25.37553873,3289.9766612962967,1238.584346,961.505270126015,77.62937366608821,0.04447669851502246,0.034526982,2.790809765,-42.76458002,1238.584346,0,0,0,0,0,0,0,-0.135983467,-0.226323128,-0.156756043,-0.218221307,-0.038054347,-0.04491961,17.28960572,1,0,0,0,0,0,0,0,
11.679665,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.788179828,42.83771769,48.80645017,25.41938367,3289.9766612962967,1240.629882,960.5991896337822,77.42834535673244,0.044594788494805415,0.034529007,2.788179828,-42.83771769,1240.629882,0,0,0,0,0,0,0,-0.138384938,-0.226055741,-0.155988336,-0.218815207,-0.036504984,-0.043831706,17.59452476,1,1,0,0,0,0,0,0,
11.747015,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.788189268,42.84283232,48.80383468,25.47391003,3289.9766612962967,1243.224494,960.6024419549772,77.26701384914776,0.04459996190807936,0.034461059,2.788189268,-42.84283232,1243.224494,0,0,0,0,0,0,0,-0.136126995,-0.225671172,-0.156802297,-0.218566895,-0.035602689,-0.045205832,17.76254501,1,0,0,0,0,0,0,0,
11.81812,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.788977871,42.88688371,48.79989198,25.54145621,3289.9766612962967,1246.420304,960.8741358375365,77.09069988300965,0.044633196076839,0.034408043,2.788977871,-42.88688371,1246.420304,0,0,0,0,0,0,0,-0.136360407,-0.227028131,-0.15711689,-0.219959974,-0.036297321,-0.046100736,17.93453053,1,0,0,0,0,0,0,0,
11.89267,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.796797509,42.95134051,48.78699911,25.93943551,3289.9766612962967,1265.507217,963.5682009227925,76.1408696828311,0.04457529884118867,0.03394002,2.796797509,-42.95134051,1265.507217,0,0,0,0,0,0,0,-0.139443398,-0.231664896,-0.155843854,-0.22460556,-0.0376724,-0.048426628,18.11925612,1,0,0,0,0,0,0,0,
11.9609,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.816718063,43.06294008,48.78413774,25.93418575,3289.9766612962967,1265.17689,970.4313407523285,76.70321426376422,0.04437505083730641,0.03403709,2.816718063,-43.06294008,1265.17689,0,0,0,0,0,0,0,-0.138738155,-0.224826097,-0.157845974,-0.217629671,-0.037582397,-0.043745041,18.30106287,1,0,0,0,0,0,0,0,
12.036865,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.805710803,43.08796613,48.79201845,25.6225431,3289.9766612962967,1250.175596,966.6390584433095,77.32026297234724,0.04457503113870603,0.034465531,2.805710803,-43.08796613,1250.175596,0,0,0,0,0,0,0,-0.13704443,-0.22561419,-0.15515399,-0.217152953,-0.036865354,-0.043282866,18.46174086,1,1,0,0,0,0,0,0,
12.11899,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.793899346,43.04241089,48.79203667,25.58087547,3289.9766612962967,1248.143014,962.5697097202992,77.1201456021849,0.04471614933998613,0.034485159,2.793899346,-43.04241089,1248.143014,0,0,0,0,0,0,0,-0.140932798,-0.22532177,-0.154963255,-0.219005108,-0.034977555,-0.042679071,18.64049934,1,0,0,0,0,0,0,0,
12.187265,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.7907333,42.94120537,48.79171319,25.53298412,3289.9766612962967,1245.798038,961.4789259798097,77.177752464867,0.044661618897408606,0.034468834,2.7907333,-42.94120537,1245.798038,0,0,0,0,0,0,0,-0.137662411,-0.225836515,-0.157545328,-0.219014287,-0.035446167,-0.044508696,18.7846324,1,0,0,0,0,0,0,0,
12.25863,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.79122586,42.87902651,48.79143001,25.48339699,3289.9766612962967,1243.371381,961.6486254848755,77.34202670094074,0.04458907897713663,0.034486097,2.79122586,-42.87902651,1243.371381,0,0,0,0,0,0,0,-0.134483337,-0.225690246,-0.158984303,-0.218445063,-0.036200762,-0.045775414,18.92024951,1,0,0,0,0,0,0,0,
12.333525,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.793567487,42.84266502,48.79069345,25.4422343,3289.9766612962967,1241.344254,962.4553758156956,77.5333170242149,0.0445139235506791,0.034513121,2.793567487,-42.84266502,1241.344254,0,0,0,0,0,0,0,-0.135450721,-0.226497769,-0.157244563,-0.218408823,-0.036800742,-0.045221686,19.08248884,1,0,0,0,0,0,0,0,
12.41608,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.797035122,42.80922114,48.78766508,25.5086998,3289.9766612962967,1244.509903,963.6500646723806,77.43209293469002,0.04442403182378675,0.034398458,2.797035122,-42.80922114,1244.509903,0,0,0,0,0,0,0,-0.140084386,-0.22675705,-0.153449178,-0.220223188,-0.036225915,-0.042610884,19.2375526,1,0,0,0,0,0,0,0,
12.48786,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.795552531,42.78896329,48.78703015,25.4823783,3289.9766612962967,1243.209559,963.1392741922056,77.4719971560487,0.044426558480742596,0.034418142,2.795552531,-42.78896329,1243.209559,0,0,0,0,0,0,0,-0.139940977,-0.226513743,-0.155310631,-0.21990037,-0.03548038,-0.043176889,19.38563097,1,0,0,0,0,0,0,0,
12.55321,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.796968277,42.7824379,48.78661278,25.47307979,3289.9766612962967,1242.74528,963.6270348619694,77.54018867502512,0.04439729932040375,0.03442575,2.796968277,-42.7824379,1242.74528,0,0,0,0,0,0,0,-0.13964045,-0.226677537,-0.155421734,-0.21957171,-0.036135197,-0.043741822,19.50910539,1,0,0,0,0,0,0,0,
12.63395,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.796458217,42.77677938,48.7840271,25.50962852,3289.9766612962967,1244.462409,963.4513061597731,77.41907663839875,0.044399523988922954,0.034373702,2.796458217,-42.77677938,1244.462409,0,0,0,0,0,0,0,-0.139497876,-0.227032661,-0.154294848,-0.219849944,-0.036903381,-0.043339729,19.6622045,1,0,0,0,0,0,0,0,
12.720385,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.793213945,42.72911927,48.78320249,25.48961178,3289.9766612962967,1243.464893,962.3335715635842,77.39129403499646,0.0444015677438899,0.034362948,2.793213945,-42.72911927,1243.464893,0,0,0,0,0,0,0,-0.135987401,-0.226213813,-0.156379104,-0.218073249,-0.036724925,-0.044778705,19.81454635,1,0,0,0,0,0,0,0,
12.807725,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.791069006,42.70982593,48.78181871,25.49016419,3289.9766612962967,1243.456568,961.5945852742055,77.33238216923436,0.04441562648548088,0.034347662,2.791069006,-42.70982593,1243.456568,0,0,0,0,0,0,0,-0.140701652,-0.226164103,-0.154716492,-0.219866276,-0.034942031,-0.042997122,19.97111302,1,0,0,0,0,0,0,0,
12.918305,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.796712956,42.70693883,48.777449,25.63633364,3289.9766612962967,1250.474957,963.5390702539361,77.05384780879992,0.04432299649120071,0.034152574,2.796712956,-42.70693883,1250.474957,0,0,0,0,0,0,0,-0.135469437,-0.224931121,-0.157743335,-0.218284965,-0.035018682,-0.044735074,20.16137979,1,0,0,0,0,0,0,0,
12.98869,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.794415879,42.69869761,48.77761871,25.57074652,3289.9766612962967,1247.280124,962.747668536383,77.18776640558276,0.04435087095553573,0.034233447,2.794415879,-42.69869761,1247.280124,0,0,0,0,0,0,0,-0.135759473,-0.225726128,-0.157489061,-0.218376279,-0.036281228,-0.044952154,20.28632336,1,1,0,0,0,0,0,0,
13.061775,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.79515265,42.70855605,48.77814798,25.49118171,3289.9766612962967,1243.412633,963.0015049706179,77.44826451112775,0.044349417762647295,0.034347854,2.79515265,-42.70855605,1243.412633,0,0,0,0,0,0,0,-0.140045047,-0.2267977,-0.154735923,-0.219689846,-0.036396623,-0.042703032,20.40228379,1,0,0,0,0,0,0,0,
13.147155,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.794204697,42.6904784,48.77704532,25.48178803,3289.9766612962967,1242.92633,962.6749109416153,77.45229042992558,0.044345685043607745,0.034346749,2.794204697,-42.6904784,1242.92633,0,0,0,0,0,0,0,-0.136535287,-0.225597858,-0.158147097,-0.218293905,-0.034582973,-0.045121908,20.53654677,1,0,0,0,0,0,0,0,
13.22079,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.792616146,42.72007494,48.77372829,25.54125462,3289.9766612962967,1245.742213,962.1276145341283,77.23328345895334,0.04440167218429281,0.034292869,2.792616146,-42.72007494,1245.742213,0,0,0,0,0,0,0,-0.139944077,-0.227286816,-0.155194163,-0.220710516,-0.035580993,-0.043996215,20.65201526,1,0,0,0,0,0,0,0,
13.308465,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.792748893,42.76818235,48.77521855,25.38919893,3289.9766612962967,1238.363727,962.1733492673567,77.69715216047803,0.044449560344365875,0.034536043,2.792748893,-42.76818235,1238.363727,0,0,0,0,0,0,0,-0.139146209,-0.225898147,-0.157265663,-0.219371796,-0.035030842,-0.043471694,20.77603075,1,1,0,0,0,0,0,0,
13.41946,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.795161625,42.81017347,48.77239927,25.43090076,3289.9766612962967,1240.326046,963.0045970874321,77.64124604115845,0.0444547965809069,0.034515258,2.795161625,-42.81017347,1240.326046,0,0,0,0,0,0,0,-0.139690399,-0.226095676,-0.156448483,-0.219642758,-0.035750747,-0.043791056,20.92733177,1,0,0,0,0,0,0,0,
13.48431,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.795120134,42.79992421,48.77036947,25.47279925,3289.9766612962967,1242.317831,962.9903023778237,77.51561463161705,0.04444481331153395,0.03445167,2.795120134,-42.79992421,1242.317831,0,0,0,0,0,0,0,-0.136876702,-0.226089001,-0.157041073,-0.21840322,-0.036178827,-0.045190215,21.03027825,1,0,0,0,0,0,0,0,
13.55432,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.795445486,42.7738145,48.76950094,25.46111226,3289.9766612962967,1241.725738,963.1023944546716,77.56160357970059,0.04441253053287175,0.034447071,2.795445486,-42.7738145,1241.725738,0,0,0,0,0,0,0,-0.137677908,-0.226559877,-0.155728936,-0.218468308,-0.035749793,-0.044406295,21.12518783,1,1,0,0,0,0,0,0,
13.632465,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.792434614,42.73726752,48.76982119,25.41021752,3289.9766612962967,1239.251765,962.0650721219274,77.63273769651863,0.04442242916660391,0.034486348,2.792434614,-42.73726752,1239.251765,0,0,0,0,0,0,0,-0.140342951,-0.226047635,-0.155271411,-0.219575286,-0.034843683,-0.042640924,21.22556863,1,0,0,0,0,0,0,0,
13.71202,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.792653555,42.71481441,48.76901451,25.37841051,3289.9766612962967,1237.680071,962.1405028904402,77.7374157857342,0.044395609873690116,0.034512,2.792653555,-42.71481441,1237.680071,0,0,0,0,0,0,0,-0.140283108,-0.22626996,-0.155509949,-0.220406294,-0.034688711,-0.043388367,21.3274424,1,0,0,0,0,0,0,0,
13.78427,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.7919404,42.7389436,48.76739352,25.43894071,3289.9766612962967,1240.590832,961.8948027716015,77.5352177333841,0.04443203505918954,0.034450475,2.7919404,-42.7389436,1240.590832,0,0,0,0,0,0,0,-0.139701128,-0.225752711,-0.154764295,-0.219047189,-0.035914063,-0.042637944,21.42105297,1,0,0,0,0,0,0,0,
13.85678,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.792407633,42.76064243,48.76576525,25.4639792,3289.9766612962967,1241.770432,962.0557764780543,77.47452763298315,0.04444715522268414,0.034435224,2.792407633,-42.76064243,1241.770432,0,0,0,0,0,0,0,-0.136698008,-0.226064801,-0.157473326,-0.218546033,-0.035598516,-0.044067264,21.51240408,1,0,0,0,0,0,0,0,
13.95037,1000,,1370.428833,,0,0,0,0,0,0,0,0,0,0,2.793545722,42.77640447,48.76464944,25.44026317,3286.949143,1240.585515,961.5622087587766,77.50874060131007,0.04448636196426388,0.034480819,2.793545722,-42.77640447,1240.585515,0,0,0,0,0,0,0,-0.138908029,-0.226294875,-0.155782461,-0.219960928,-0.034948349,-0.043865681,21.62603377,1,0,0,0,0,0,0,0,
14.01725,1000,,1373.937333,,0,0,0,0,0,0,0,0,0,0,2.802345758,42.80121041,48.76560341,25.28629406,3298.008438,1233.101388,967.8367273771619,78.48800891765454,0.04422358565167423,0.034710212,2.802345758,-42.80121041,1233.101388,0,0,0,0,0,0,0,-0.138754964,-0.228742719,-0.158135056,-0.222436309,-0.035463452,-0.047603369,21.69670755,1,0,0,0,0,0,0,0,
14.09113,1000,,1377.237583,,0,0,0,0,0,0,0,0,0,0,2.819811397,42.90582103,48.7527161,25.75641219,3311.189427,1255.695051,977.7609900654481,77.86611799471433,0.04388170674218453,0.034168982,2.819811397,-42.90582103,1255.695051,0,0,0,0,0,0,0,-0.137812495,-0.228841186,-0.159211278,-0.222099066,-0.036073685,-0.048863888,21.80234555,1,1,0,0,0,0,0,0,
14.16342,1000,,1381.045583,,0,0,0,0,0,0,0,0,0,0,2.85142593,43.17241016,48.73091185,26.50215265,2562.211786,1291.474064,765.0780410187641,59.24068181819593,0.056428766538002315,0.033428786,2.85142593,-43.17241016,1291.474064,0,0,0,0,0,0,0,-0.143510818,-0.233242154,-0.157126904,-0.225601673,-0.037893891,-0.048745394,21.94398845,1,0,0,0,0,0,0,0,
14.24795,1000,,1384.856583,,0,0,0,0,0,0,0,0,0,0,2.911506686,43.64744291,48.70270319,27.29653724,3295.496627,1329.415151,1004.7714381137085,75.57995990627224,0.04344017082326785,0.032832064,2.911506686,-43.64744291,1329.415151,0,0,0,0,0,0,0,-0.143698335,-0.235514998,-0.16159308,-0.228847027,-0.039722919,-0.054021716,22.10379953,1,1,0,0,0,0,0,0,
14.331185,1000,,1389.586583,,0,0,0,0,0,0,0,0,0,0,2.981927731,44.42218078,48.67091111,28.50347603,3409.560565,1387.290148,1064.6923685165418,76.74619257200563,0.04172301980702121,0.032020829,2.981927731,-44.42218078,1387.290148,0,0,0,0,0,0,0,-0.147638321,-0.242050052,-0.161202431,-0.235431314,-0.042067409,-0.057952046,22.32305326,1,0,0,0,0,0,0,0,
14.415815,1000,,1393.551833,,0,0,0,0,0,0,0,0,0,0,3.039086458,45.19483271,48.64001988,29.56110299,3450.382556,1437.852637,1098.0924937200402,76.37030843516409,0.041157582779654686,0.031432173,3.039086458,-45.19483271,1437.852637,0,0,0,0,0,0,0,-0.146376967,-0.242082238,-0.165252566,-0.23552227,-0.043274999,-0.060071349,22.5437149,1,0,0,0,0,0,0,0,
14.48629,1000,,1397.281083,,0,0,0,0,0,0,0,0,0,0,3.096718694,45.96833678,48.61532398,30.279702,3487.833118,1472.057523,1131.061112338659,76.83538820097175,0.04064177989901247,0.031227269,3.096718694,-45.96833678,1472.057523,0,0,0,0,0,0,0,-0.149230242,-0.243878603,-0.165612102,-0.23780942,-0.043986797,-0.061367989,22.75397718,1,1,0,0,0,0,0,0,
14.557845,1000,,1400.743333,,0,0,0,0,0,0,0,0,0,0,3.153522151,46.78270925,48.5900113,30.99500322,3515.189692,1506.047557,1160.8424201113571,77.07873597456107,0.04030065445533274,0.031063235,3.153522151,-46.78270925,1506.047557,0,0,0,0,0,0,0,-0.15297699,-0.248150826,-0.16712749,-0.242468596,-0.045464039,-0.064614773,22.9643147,1,0,0,0,0,0,0,0,
14.648685,1000,,1405.450583,,0,0,0,0,0,0,0,0,0,0,3.235980353,47.96340406,48.55651154,32.00509341,3551.753646,1554.055687,1203.5865588872389,77.44809719210781,0.039850398549103085,0.030863375,3.235980353,-47.96340406,1554.055687,0,0,0,0,0,0,0,-0.156212091,-0.24818933,-0.169362426,-0.242744446,-0.047857642,-0.064598799,23.25485396,1,0,0,0,0,0,0,0,
14.72403,1000,,1409.057833,,0,0,0,0,0,0,0,0,0,0,3.287675268,48.85799794,48.53771726,32.48429239,3588.721975,1576.713399,1235.541526570032,78.361833377813,0.039543792652306835,0.030987241,3.287675268,-48.85799794,1576.713399,0,0,0,0,0,0,0,-0.152287841,-0.250144839,-0.172355175,-0.243831396,-0.050286531,-0.069357038,23.48682511,1,0,0,0,0,0,0,0,
14.808115,1000,,1412.451833,,0,0,0,0,0,0,0,0,0,0,3.35397494,49.79563111,48.49714141,33.72260134,3621.632668,1635.449766,1272.0167503001355,77.7777940200051,0.03914699322807707,0.030447668,3.35397494,-49.79563111,1635.449766,0,0,0,0,0,0,0,-0.157693624,-0.256897569,-0.173561931,-0.251168132,-0.05069983,-0.07385838,23.77758223,1,0,0,0,0,0,0,0,
14.91773,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.457856645,51.40122234,48.44574739,35.3046632,3720.1949798235296,1710.360795,1347.1045554489287,78.76142620825969,0.03815681725081117,0.030052853,3.457856645,-51.40122234,1710.360795,0,0,0,0,0,0,0,-0.160659432,-0.2592659,-0.175910473,-0.253283501,-0.054457068,-0.076204658,24.24351583,1,0,0,0,0,0,0,0,
15.00594,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.52287487,52.49719772,48.42494826,35.84667525,3720.1949798235296,1735.873394,1372.4342194797819,79.06303675277034,0.0382511576692535,0.030242527,3.52287487,-52.49719772,1735.873394,0,0,0,0,0,0,0,-0.157503963,-0.259193301,-0.178883791,-0.251543045,-0.058222532,-0.078173637,24.5798804,1,1,0,0,0,0,0,0,
15.08796,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.564579229,53.36341178,48.39462289,36.86447724,3720.1949798235296,1784.042474,1388.681316383644,77.83902774859854,0.03842739954114682,0.029911514,3.564579229,-53.36341178,1784.042474,0,0,0,0,0,0,0,-0.158766389,-0.2627213,-0.179007888,-0.255004883,-0.058118105,-0.081548452,24.92428103,1,0,0,0,0,0,0,0,
15.16415,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.592119938,54.03510692,48.37585944,37.38321673,3720.1949798235296,1808.445238,1399.4105681609954,77.38197091932044,0.038612761793709365,0.029879316,3.592119938,-54.03510692,1808.445238,0,0,0,0,0,0,0,-0.159787536,-0.261386395,-0.180618048,-0.254062533,-0.057809711,-0.081182957,25.23608361,1,0,0,0,0,0,0,0,
15.25252,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.602068847,54.54817426,48.37995853,37.10943899,3720.1949798235296,1795.35312,1403.2864433089792,78.16214134570804,0.03887173179794586,0.030382978,3.602068847,-54.54817426,1795.35312,0,0,0,0,0,0,0,-0.160531163,-0.256125093,-0.181505799,-0.250339031,-0.055612683,-0.076746821,25.55014778,1,0,0,0,0,0,0,0,
15.331135,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.597914868,54.73047258,48.38357408,36.83830025,3720.1949798235296,1782.368629,1401.6681448632555,78.64075489533627,0.0390466693422211,0.030706596,3.597914868,-54.73047258,1782.368629,0,0,0,0,0,0,0,-0.163915873,-0.258619547,-0.176156998,-0.252806067,-0.056480765,-0.07483983,25.81648359,1,0,0,0,0,0,0,0,
15.40958,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.596490587,54.79235196,48.38315075,36.74804274,3720.1949798235296,1777.986092,1401.1132764518904,78.80338787553859,0.0391062970288551,0.030817087,3.596490587,-54.79235196,1777.986092,0,0,0,0,0,0,0,-0.158315182,-0.258073807,-0.179831386,-0.251388431,-0.057943225,-0.077480555,26.0760557,1,0,0,0,0,0,0,0,
15.48636,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.59636203,54.84051198,48.38303153,36.68358707,3720.1949798235296,1774.86315,1401.0631934848636,78.93922376408928,0.03914206884815469,0.030898445,3.59636203,-54.84051198,1774.86315,0,0,0,0,0,0,0,-0.159988165,-0.257518172,-0.17990005,-0.251485229,-0.056672096,-0.076907039,26.32753012,1,0,0,0,0,0,0,0,
15.557615,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.610324232,54.88217713,48.3147139,39.06879084,3720.1949798235296,1887.597452,1406.5025589211073,74.51284475039158,0.03902031800930297,0.029075149,3.610324232,-54.88217713,1887.597452,0,0,0,0,0,0,0,-0.162850857,-0.271280289,-0.18026197,-0.266459942,-0.055312395,-0.089357257,26.68842493,1,1,0,0,0,0,0,0,
15.648745,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.625311908,55.31000907,48.34577747,37.8914033,3720.1949798235296,1831.889352,1412.3414263722455,77.09752910732817,0.03916192503966258,0.030192877,3.625311908,-55.31000907,1831.889352,0,0,0,0,0,0,0,-0.158958912,-0.256346464,-0.181743264,-0.248881221,-0.059000373,-0.077571392,26.95922279,1,0,0,0,0,0,0,0,
15.726225,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.625271977,55.3601419,48.33787157,38.03157213,3720.1949798235296,1838.365249,1412.3258701368297,76.82509615023896,0.03919785303843267,0.030113788,3.625271977,-55.3601419,1838.365249,0,0,0,0,0,0,0,-0.161962152,-0.261862278,-0.179965019,-0.256035328,-0.057505131,-0.080022693,27.22453895,1,0,0,0,0,0,0,0,
15.81699,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.618802043,55.29851633,48.35344281,37.38663377,3720.1949798235296,1807.772458,1409.805326788841,77.98577307392749,0.039224221443364245,0.030589312,3.618802043,-55.29851633,1807.772458,0,0,0,0,0,0,0,-0.157305837,-0.256530166,-0.181543589,-0.248918772,-0.057176948,-0.077501655,27.48642853,1,0,0,0,0,0,0,0,
15.88607,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.609896529,55.20270873,48.35732213,37.19811572,3720.1949798235296,1798.801265,1406.335935281428,78.18184046481798,0.03925286081732182,0.030688609,3.609896529,-55.20270873,1798.801265,0,0,0,0,0,0,0,-0.161782265,-0.257919908,-0.179341793,-0.252089262,-0.05637598,-0.076693535,27.68964955,1,0,0,0,0,0,0,0,
15.96463,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.608071033,55.10874777,48.36091978,36.98919048,3720.1949798235296,1788.831273,1405.6247623699917,78.57782808172047,0.03920587431675748,0.030807125,3.608071033,-55.10874777,1788.831273,0,0,0,0,0,0,0,-0.158820748,-0.258317113,-0.180558801,-0.250436664,-0.057192922,-0.077301145,27.90927553,1,0,0,0,0,0,0,0,
16.04443,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.604037947,55.00597711,48.36041605,36.98025622,3720.1949798235296,1788.380576,1404.0535611662133,78.50977470950866,0.039176551829199296,0.030757423,3.604037947,-55.00597711,1788.380576,0,0,0,0,0,0,0,-0.157753944,-0.257450223,-0.181131959,-0.250596642,-0.056182623,-0.077255487,28.13126985,1,0,0,0,0,0,0,0,
16.128245,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.604382212,54.95897577,48.35966536,36.93064121,3720.1949798235296,1785.953451,1404.1876792044645,78.6239797245681,0.039139337699599194,0.030772905,3.604382212,-54.95897577,1785.953451,0,0,0,0,0,0,0,-0.157461643,-0.257603765,-0.181922436,-0.24980104,-0.057762623,-0.078228235,28.35928341,1,0,0,0,0,0,0,0,
16.210525,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.599254823,54.94991703,48.36055459,36.84771812,3720.1949798235296,1781.976084,1402.1901617280107,78.68737264871231,0.039188633988332666,0.030836506,3.599254823,-54.94991703,1781.976084,0,0,0,0,0,0,0,-0.163826466,-0.257139564,-0.178817391,-0.252856731,-0.05328083,-0.074664235,28.57147904,1,0,0,0,0,0,0,0,
16.286875,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.597466022,54.91576279,48.35908354,36.80806139,3720.1949798235296,1780.004116,1401.4932843778827,78.73539570949411,0.039183750219949784,0.030851481,3.597466022,-54.91576279,1780.004116,0,0,0,0,0,0,0,-0.160247684,-0.258361578,-0.179189682,-0.252119422,-0.056257129,-0.076828718,28.76541372,1,0,0,0,0,0,0,0,
16.35924,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.599308321,54.91230045,48.35992225,36.69865347,3720.1949798235296,1774.744029,1402.2110033668948,79.00919684496624,0.03916122489279308,0.030940969,3.599308321,-54.91230045,1774.744029,0,0,0,0,0,0,0,-0.161342859,-0.257818818,-0.179070234,-0.251731753,-0.056813598,-0.075297236,28.93753317,1,0,0,0,0,0,0,0,
16.440005,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.600838709,54.92746596,48.35721265,36.72670502,3720.1949798235296,1776.001084,1402.8072087212681,78.98684417251562,0.03915539185892069,0.030927608,3.600838709,-54.92746596,1776.001084,0,0,0,0,0,0,0,-0.162856817,-0.258666754,-0.179603219,-0.253522754,-0.056142449,-0.075567365,29.13556614,1,0,0,0,0,0,0,0,
